id,created_at,text
1285917095566495744,2020-07-22 12:38:21,@tcmemesbr @cafecomferri KKKKKKKKKKKKKKKKKKKKKK
1285897020864176132,2020-07-22 11:18:35,@Tatobarros Kkkkkkkkkk
1285891470260658177,2020-07-22 10:56:31,@guizanch1n Simm
1285889186919337985,2020-07-22 10:47:27,"BD! 

🇨🇳 De olho nas tensões entre EUA e China
🇧🇷 Câmara aprova PEC que torna Fundeb permanente
📈 Resultado 2T20 da #WEGE3 
🇺🇸 11h30 Variação de estoques de petróleo EIA
💻 12h Live Bem-vindo ao TC 
🇧🇷 14h30 Fluxo cambial semanal
📈 17h Resultados #TSLA e #MSFT 

Bons trades!"
1285886960180101128,2020-07-22 10:38:36,@PabloSpyer O minuto ta meio tenso hoje https://t.co/q53S3pATYn
1285778700789788672,2020-07-22 03:28:25,@carolvvilela1 Os robôs do comercial não dormem nunca https://t.co/tyJtxaBMT3
1285777217692348417,2020-07-22 03:22:31,Aparentemente ninguém dorme. Como será que podemos começar a operar os mercados asiáticos?
1285776590702616583,2020-07-22 03:20:02,@cafecomferri Tem que contratar esse pessoal pro comercial agora
1285772832052523010,2020-07-22 03:05:06,@CExpressivo @wanialima Negocio era sem tolerância
1285742500729192449,2020-07-22 01:04:34,@wanialima Kkkkkkkkkkkkkkkkkkkkk que isso mãe
1285742328083296256,2020-07-22 01:03:53,@memolitinho Preciso!!!
1285737591220862976,2020-07-22 00:45:04,@edsondouglas Mandei inbox
1285707780561735687,2020-07-21 22:46:36,@AplicarNaBolsa @albuquerque_af @tradersclubbr Até 2 dias
1285707649087152129,2020-07-21 22:46:05,@albuquerque_af @tradersclubbr Ta ficando cada dia mais lindo esse app https://t.co/fzxcfiPytw
1285702368466804738,2020-07-21 22:25:06,"RT @isabelablima: @cafecomferri Quem sempre cai na piada do Ferri, curte aqui"
